class_id,teacher_id,name,time
3954,513249,class 736,MW 0930-1045
6884,791843,class 737,MW 0930-1045
2489,112555,class 738,MW 0930-1045
5779,326466,class 739,MW 0930-1045
7335,838464,class 740,MW 0930-1045
8994,126421,class 741,MW 0930-1045
3981,326466,class 742,MW 0930-1045
7152,165726,class 743,MW 0930-1045
5592,345323,class 744,MW 0930-1045
3321,344691,class 745,MW 0930-1045
1385,672273,class 746,MW 0930-1045
3878,323912,class 747,MW 0930-1045
2624,699727,class 748,MW 0930-1045
8638,958567,class 749,MW 0930-1045
2142,454321,class 750,MW 0930-1045
1421,786214,class 751,MW 0930-1045
8947,634195,class 752,MW 0930-1045
3572,793639,class 753,MW 0930-1045
4982,425816,class 754,MW 0930-1045
5276,688938,class 755,MW 0930-1045
7993,672273,class 756,MW 0930-1045
6762,126421,class 757,MW 0930-1045
8421,641631,class 758,MW 0930-1045
9427,298774,class 759,MW 0930-1045
9571,641631,class 760,MW 0930-1045
6376,634195,class 761,MW 0930-1045
5541,244666,class 762,MW 0930-1045
8432,184795,class 763,MW 0930-1045
2698,634195,class 764,MW 0930-1045
3788,178765,class 765,MW 0930-1045
6474,415814,class 766,MW 0930-1045
8926,425816,class 767,MW 0930-1045
2199,958567,class 768,MW 0930-1045
3293,323912,class 769,MW 0930-1045
6136,326466,class 770,MW 0930-1045
6845,976337,class 771,MW 0930-1045
4967,326466,class 772,MW 0930-1045
6639,129888,class 773,MW 0930-1045
2439,187298,class 774,MW 0930-1045
5447,326466,class 775,MW 0930-1045
7166,484344,class 776,MW 0930-1045
4634,258133,class 777,MW 0930-1045
3742,344691,class 778,MW 0930-1045
9432,258133,class 779,MW 0930-1045
8185,257533,class 780,MW 0930-1045
6566,129888,class 781,MW 0930-1045
5945,484344,class 782,MW 0930-1045
4523,345323,class 783,MW 0930-1045
8765,165726,class 784,MW 0930-1045
9525,415814,class 785,MW 0930-1045
3154,292631,class 786,MW 0930-1045
8269,447398,class 787,MW 0930-1045
9866,621115,class 788,MW 0930-1045
1694,336739,class 789,MW 0930-1045
3913,223682,class 790,MW 0930-1045
6127,562489,class 791,MW 0930-1045
9227,913123,class 792,MW 0930-1045
5621,672273,class 793,MW 0930-1045
2919,913123,class 794,MW 0930-1045
1118,642152,class 795,MW 0930-1045
2323,184795,class 796,MW 0930-1045
9959,345323,class 797,MW 0930-1045
4787,449969,class 798,MW 0930-1045
6659,793639,class 799,MW 0930-1045
4725,345323,class 800,MW 0930-1045
5647,793639,class 801,MW 0930-1045
4445,345323,class 802,MW 0930-1045
2213,487544,class 803,MW 0930-1045
1642,791843,class 804,MW 0930-1045
9358,958567,class 805,MW 0930-1045
2113,323912,class 806,MW 0930-1045
2589,634195,class 807,MW 0930-1045
8665,447398,class 808,MW 0930-1045
7766,449969,class 809,MW 0930-1045
2744,641631,class 810,MW 0930-1045
5782,425816,class 811,MW 0930-1045
7346,292631,class 812,MW 0930-1045
6787,478916,class 813,MW 0930-1045
6757,818383,class 814,MW 0930-1045
5689,688938,class 815,MW 0930-1045
1161,454321,class 816,MW 0930-1045
8996,478916,class 817,MW 0930-1045
9884,449969,class 818,MW 0930-1045
6447,786731,class 819,MW 0930-1045
1326,641631,class 820,MW 0930-1045
4681,818789,class 821,MW 0930-1045
9889,562489,class 822,MW 0930-1045
1773,449969,class 823,MW 0930-1045
5159,223682,class 824,MW 0930-1045
7928,786731,class 825,MW 0930-1045
6993,818383,class 826,MW 0930-1045
5443,336739,class 827,MW 0930-1045
9284,621115,class 828,MW 0930-1045
3783,326466,class 829,MW 0930-1045
7593,223682,class 830,MW 0930-1045
7992,235917,class 831,MW 0930-1045
6728,976337,class 832,MW 0930-1045
2258,178765,class 833,MW 0930-1045
2649,616715,class 834,MW 0930-1045
3356,634195,class 835,MW 0930-1045
8443,793639,class 836,MW 0930-1045
8732,197923,class 837,MW 0930-1045
1838,187298,class 838,MW 0930-1045
1618,818789,class 839,MW 0930-1045
6313,187298,class 840,MW 0930-1045
3481,223682,class 841,MW 0930-1045
1271,449264,class 842,MW 0930-1045
4398,298774,class 843,MW 0930-1045
1847,487544,class 844,MW 0930-1045
8495,449969,class 845,MW 0930-1045
2259,223682,class 846,MW 0930-1045
2499,173915,class 847,MW 0930-1045
8194,616715,class 848,MW 0930-1045
1339,818789,class 849,MW 0930-1045
1256,913123,class 850,MW 0930-1045
7836,898824,class 851,MW 0930-1045
2222,112555,class 852,MW 0930-1045
7965,197923,class 853,MW 0930-1045
9881,454321,class 854,MW 0930-1045
7487,793639,class 855,MW 0930-1045
1399,487544,class 856,MW 0930-1045
9478,415814,class 857,MW 0930-1045
8564,133651,class 858,MW 0930-1045
3757,447398,class 859,MW 0930-1045
8218,298774,class 860,MW 0930-1045
3845,818383,class 861,MW 0930-1045
8135,642152,class 862,MW 0930-1045
1498,129888,class 863,MW 0930-1045
1346,818789,class 864,MW 0930-1045
2692,454321,class 865,MW 0930-1045
4943,793639,class 866,MW 0930-1045
8214,641631,class 867,MW 0930-1045
3562,328328,class 868,MW 0930-1045
9687,748959,class 869,MW 0930-1045
7542,244666,class 870,MW 0930-1045
6355,415814,class 871,MW 0930-1045
3966,818383,class 872,MW 0930-1045
4471,344691,class 873,MW 0930-1045
8942,425816,class 874,MW 0930-1045
6379,165726,class 875,MW 0930-1045
9377,454321,class 876,MW 0930-1045
6423,197923,class 877,MW 0930-1045
5934,235917,class 878,MW 0930-1045
6795,484344,class 879,MW 0930-1045
5323,763263,class 880,MW 0930-1045
7554,454321,class 881,MW 0930-1045
9173,838464,class 882,MW 0930-1045
9531,257533,class 883,MW 0930-1045
4272,126421,class 884,MW 0930-1045
6561,818383,class 885,MW 0930-1045
9922,449969,class 886,MW 0930-1045
2289,328328,class 887,MW 0930-1045
7962,634195,class 888,MW 0930-1045
1231,763263,class 889,MW 0930-1045
7245,688938,class 890,MW 0930-1045
3911,621115,class 891,MW 0930-1045
4366,818789,class 892,MW 0930-1045
8278,449264,class 893,MW 0930-1045
4326,449969,class 894,MW 0930-1045
4583,699727,class 895,MW 0930-1045
6146,298774,class 896,MW 0930-1045
1212,336739,class 897,MW 0930-1045
3118,976337,class 898,MW 0930-1045
5492,648451,class 899,MW 0930-1045
6362,112555,class 900,MW 0930-1045
3998,171178,class 901,MW 1100-1215
5968,326466,class 902,MW 1100-1215
6976,688938,class 903,MW 1100-1215
7715,258133,class 904,MW 1100-1215
7449,634195,class 905,MW 1100-1215
4796,672273,class 906,MW 1100-1215
6341,326466,class 907,MW 1100-1215
6183,478916,class 908,MW 1100-1215
1818,292631,class 909,MW 1100-1215
5366,323912,class 910,MW 1100-1215
4244,328328,class 911,MW 1100-1215
8725,786214,class 912,MW 1100-1215
3776,818383,class 913,MW 1100-1215
4881,187298,class 914,MW 1100-1215
6992,242556,class 915,MW 1100-1215
4312,642152,class 916,MW 1100-1215
8288,454321,class 917,MW 1100-1215
2972,838464,class 918,MW 1100-1215
5294,292631,class 919,MW 1100-1215
8672,913123,class 920,MW 1100-1215
2653,616715,class 921,MW 1100-1215
2528,688938,class 922,MW 1100-1215
5155,642152,class 923,MW 1100-1215
1688,642152,class 924,MW 1100-1215
8542,112555,class 925,MW 1100-1215
2195,187298,class 926,MW 1100-1215
4258,699727,class 927,MW 1100-1215
7899,292631,class 928,MW 1100-1215
9853,187298,class 929,MW 1100-1215
8171,454321,class 930,MW 1100-1215
7374,242556,class 931,MW 1100-1215
6949,112555,class 932,MW 1100-1215
1948,487544,class 933,MW 1100-1215
6253,621115,class 934,MW 1100-1215
8738,171178,class 935,MW 1100-1215
7621,165726,class 936,MW 1100-1215
7179,323912,class 937,MW 1100-1215
4668,487544,class 938,MW 1100-1215
2699,425816,class 939,MW 1100-1215
6779,328328,class 940,MW 1100-1215
7451,763263,class 941,MW 1100-1215
5623,818383,class 942,MW 1100-1215
3294,292631,class 943,MW 1100-1215
9381,298774,class 944,MW 1100-1215
9411,292631,class 945,MW 1100-1215
8694,876877,class 946,MW 1100-1215
7793,616715,class 947,MW 1100-1215
4288,447398,class 948,MW 1100-1215
3443,818383,class 949,MW 1100-1215
9435,197923,class 950,MW 1100-1215
5973,748959,class 951,MW 1100-1215
2939,129888,class 952,MW 1100-1215
7927,976337,class 953,MW 1100-1215
8167,818789,class 954,MW 1100-1215
4667,178765,class 955,MW 1100-1215
2118,688938,class 956,MW 1100-1215
5128,258133,class 957,MW 1100-1215
9299,641631,class 958,MW 1100-1215
3748,449969,class 959,MW 1100-1215
9775,126421,class 960,MW 1100-1215
4279,786731,class 961,MW 1100-1215
4418,112555,class 962,MW 1100-1215
5548,672273,class 963,MW 1100-1215
2422,345323,class 964,MW 1100-1215
5439,112555,class 965,MW 1100-1215
3918,898824,class 966,MW 1100-1215
1394,913123,class 967,MW 1100-1215
4961,425816,class 968,MW 1100-1215
2485,791843,class 969,MW 1100-1215
4184,257533,class 970,MW 1100-1215
4536,688938,class 971,MW 1100-1215
5825,173915,class 972,MW 1100-1215
8814,642152,class 973,MW 1100-1215
8225,454321,class 974,MW 1100-1215
5369,672273,class 975,MW 1100-1215
6816,257533,class 976,MW 1100-1215
5356,257533,class 977,MW 1100-1215
6358,699727,class 978,MW 1100-1215
5963,763263,class 979,MW 1100-1215
1769,449969,class 980,MW 1100-1215
4926,484344,class 981,MW 1100-1215
6667,478916,class 982,MW 1100-1215
1452,616715,class 983,MW 1100-1215
2421,642152,class 984,MW 1100-1215
5555,876877,class 985,MW 1100-1215
1619,449969,class 986,MW 1100-1215
9527,258133,class 987,MW 1100-1215
5191,876877,class 988,MW 1100-1215
4858,244666,class 989,MW 1100-1215
2584,748959,class 990,MW 1100-1215
1787,478916,class 991,MW 1100-1215
9323,165726,class 992,MW 1100-1215
5429,976337,class 993,MW 1100-1215
3442,958567,class 994,MW 1100-1215
6252,197923,class 995,MW 1100-1215
7422,345323,class 996,MW 1100-1215
3587,223682,class 997,MW 1100-1215
9756,748959,class 998,MW 1100-1215
3354,171178,class 999,MW 1100-1215
5172,344691,class 1000,MW 1100-1215
4889,112555,class 1001,MW 1100-1215
3534,184795,class 1002,MW 1100-1215
6175,621115,class 1003,MW 1100-1215
4919,298774,class 1004,MW 1100-1215
9555,672273,class 1005,MW 1100-1215
8848,672273,class 1006,MW 1100-1215
6681,648451,class 1007,MW 1100-1215
9577,292631,class 1008,MW 1100-1215
3416,672273,class 1009,MW 1100-1215
2989,345323,class 1010,MW 1100-1215
8166,257533,class 1011,MW 1100-1215
9536,876877,class 1012,MW 1100-1215
1944,642152,class 1013,MW 1100-1215
7234,242556,class 1014,MW 1100-1215
5516,184795,class 1015,MW 1100-1215
8285,818789,class 1016,MW 1100-1215
1526,165726,class 1017,MW 1100-1215
4246,165726,class 1018,MW 1100-1215
4874,642152,class 1019,MW 1100-1215
1375,298774,class 1020,MW 1100-1215
7626,336739,class 1021,MW 1100-1215
9688,425816,class 1022,MW 1100-1215
2957,178765,class 1023,MW 1100-1215
1542,298774,class 1024,MW 1100-1215
5157,171178,class 1025,MW 1100-1215
6225,672273,class 1026,MW 1100-1215
8965,913123,class 1027,MW 1100-1215
1379,793639,class 1028,MW 1100-1215
2188,257533,class 1029,MW 1100-1215
4567,112555,class 1030,MW 1100-1215
6531,257533,class 1031,MW 1100-1215
1243,129888,class 1032,MW 1100-1215
2523,786214,class 1033,MW 1100-1215
2561,184795,class 1034,MW 1100-1215
9634,786214,class 1035,MW 1100-1215
2754,257533,class 1036,MW 1100-1215
7699,699727,class 1037,MW 1100-1215
9785,976337,class 1038,MW 1100-1215
1149,688938,class 1039,MW 1100-1215
3555,838464,class 1040,MW 1100-1215
7324,642152,class 1041,MW 1100-1215
6291,244666,class 1042,MW 1100-1215
9886,449264,class 1043,MW 1100-1215
7618,818789,class 1044,MW 1100-1215
7889,345323,class 1045,MW 1100-1215
8642,672273,class 1046,MW 1100-1215
9861,242556,class 1047,MW 1100-1215
8884,763263,class 1048,MW 1100-1215
2177,876877,class 1049,MW 1100-1215
1214,616715,class 1050,MW 1100-1215
3353,688938,class 1051,MW 1100-1215
4537,244666,class 1052,MW 1100-1215
8434,187298,class 1053,MW 1100-1215
5133,449264,class 1054,MW 1100-1215
8825,242556,class 1055,MW 1100-1215
6873,786214,class 1056,MW 1100-1215
7761,616715,class 1057,MW 1100-1215
8237,621115,class 1058,MW 1100-1215
8964,513249,class 1059,MW 1100-1215
9662,345323,class 1060,MW 1100-1215
2346,958567,class 1061,MW 1100-1215
7615,425816,class 1062,MW 1100-1215
8799,898824,class 1063,MW 1100-1215
3463,449264,class 1064,MW 1100-1215
7259,326466,class 1065,MW 1100-1215
6658,791843,class 1066,MW 1100-1215
5448,616715,class 1067,MW 1100-1215
9882,838464,class 1068,MW 1100-1215
6227,648451,class 1069,MW 1100-1215
5127,688938,class 1070,MW 1100-1215
3594,336739,class 1071,MW 1100-1215
5768,326466,class 1072,MW 1100-1215
6691,562489,class 1073,MW 1100-1215
7987,187298,class 1074,MW 1100-1215
4243,958567,class 1075,MW 1100-1215
7765,223682,class 1076,MW 1100-1215
2276,484344,class 1077,MW 1100-1215
1219,298774,class 1078,MW 1100-1215
4732,818789,class 1079,MW 1100-1215
3819,298774,class 1080,MW 1100-1215
2112,235917,class 1081,MW 1100-1215
1374,562489,class 1082,MW 1100-1215
7283,133651,class 1083,MW 1100-1215
2315,336739,class 1084,MW 1100-1215
1322,699727,class 1085,MW 1100-1215
2161,484344,class 1086,MW 1100-1215
8483,165726,class 1087,MW 1100-1215
9696,323912,class 1088,MW 1100-1215
4872,133651,class 1089,MW 1100-1215
1165,763263,class 1090,MW 1100-1215
8597,913123,class 1091,MW 1100-1215
7665,641631,class 1092,MW 1100-1215
1715,126421,class 1093,MW 1100-1215
7258,292631,class 1094,MW 1100-1215
6919,425816,class 1095,MW 1100-1215
3244,642152,class 1096,MW 1100-1215
4214,344691,class 1097,MW 1100-1215
9171,449264,class 1098,MW 1100-1215
2986,818383,class 1099,MW 1100-1215
9142,197923,class 1100,MW 1100-1215
5296,323912,class 1101,MW 1100-1215
2333,244666,class 1102,MW 1100-1215
6215,648451,class 1103,MW 1100-1215
1355,562489,class 1104,MW 1100-1215
4239,876877,class 1105,MW 1100-1215
9455,791843,class 1106,MW 1100-1215
4364,699727,class 1107,MW 1100-1215
7269,449264,class 1108,MW 1100-1215
9679,997292,class 1109,MW 1100-1215
6533,876877,class 1110,MW 1100-1215
8921,223682,class 1111,MW 1100-1215
7985,976337,class 1112,MW 1100-1215
4157,129888,class 1113,MW 1100-1215
5449,634195,class 1114,MW 1100-1215
7381,328328,class 1115,MW 1100-1215
8219,478916,class 1116,MW 1100-1215
3543,112555,class 1117,MW 1100-1215
9758,171178,class 1118,MW 1100-1215
3214,415814,class 1119,MW 1100-1215
9755,818789,class 1120,MW 1100-1215
1229,244666,class 1121,MW 1100-1215
2274,344691,class 1122,MW 1100-1215
6967,258133,class 1123,MW 1100-1215
4953,235917,class 1124,MW 1100-1215
2595,244666,class 1125,MW 1100-1215
9424,112555,class 1126,MW 1100-1215
3614,648451,class 1127,MW 1100-1215
9374,447398,class 1128,MW 1100-1215
5459,562489,class 1129,MW 1100-1215
1473,326466,class 1130,MW 1100-1215
7748,133651,class 1131,MW 1100-1215
9295,641631,class 1132,MW 1100-1215
5181,562489,class 1133,MW 1100-1215
9344,793639,class 1134,MW 1100-1215
7122,898824,class 1135,MW 1100-1215
1959,621115,class 1136,MW 1100-1215
7833,672273,class 1137,MW 1100-1215
7322,173915,class 1138,MW 1100-1215
1419,634195,class 1139,MW 1100-1215
2473,876877,class 1140,MW 1100-1215
8212,242556,class 1141,MW 1100-1215
8361,513249,class 1142,MW 1100-1215
9461,328328,class 1143,MW 1100-1215
8818,345323,class 1144,MW 1100-1215
8992,223682,class 1145,MW 1100-1215
2394,425816,class 1146,MW 1100-1215
8189,791843,class 1147,MW 1100-1215
7828,447398,class 1148,MW 1100-1215
3113,244666,class 1149,MW 1100-1215
8412,616715,class 1150,MW 1100-1215
2916,634195,class 1151,MW 1100-1215
3693,786214,class 1152,MW 1100-1215
1762,345323,class 1153,MW 1100-1215
5292,133651,class 1154,MW 1100-1215
3777,171178,class 1155,MW 1100-1215
4599,634195,class 1156,MW 1100-1215
8839,454321,class 1157,MW 1100-1215
8821,648451,class 1158,MW 1100-1215
6618,187298,class 1159,MW 1100-1215
6347,616715,class 1160,MW 1100-1215
5653,187298,class 1161,MW 1100-1215
4612,672273,class 1162,MW 1100-1215
2326,449969,class 1163,MW 1100-1215
4573,976337,class 1164,MW 1100-1215
2239,449264,class 1165,MW 1100-1215
8428,242556,class 1166,MW 1100-1215
1428,257533,class 1167,MW 1100-1215
3267,642152,class 1168,MW 1100-1215
4275,997292,class 1169,MW 1100-1215
1133,345323,class 1170,MW 1100-1215
8896,133651,class 1171,MW 1100-1215
7818,173915,class 1172,MW 1100-1215
3524,298774,class 1173,MW 1100-1215
4496,562489,class 1174,MW 1100-1215
1742,672273,class 1175,MW 1100-1215
1519,173915,class 1176,MW 1100-1215
5211,133651,class 1177,MW 1100-1215
6131,328328,class 1178,MW 1100-1215
2423,763263,class 1179,MW 1100-1215
4834,688938,class 1180,MW 1100-1215
5928,345323,class 1181,MW 1100-1215
2937,425816,class 1182,MW 1100-1215
3117,336739,class 1183,MW 1100-1215
8345,513249,class 1184,MW 1100-1215
7527,958567,class 1185,MW 1100-1215
6212,223682,class 1186,MW 1100-1215
3242,345323,class 1187,MW 1100-1215
2929,171178,class 1188,MW 1100-1215
2773,791843,class 1189,MW 1100-1215
5372,171178,class 1190,MW 1100-1215
1291,126421,class 1191,MW 1100-1215
1192,791843,class 1192,MW 1100-1215
9954,997292,class 1193,MW 1100-1215
4781,425816,class 1194,MW 1100-1215
9772,688938,class 1195,MW 1100-1215
9543,184795,class 1196,MW 1100-1215
7197,197923,class 1197,MW 1100-1215
4126,454321,class 1198,MW 1100-1215
9154,292631,class 1199,MW 1100-1215
6549,323912,class 1200,MW 1100-1215
4484,748959,class 1201,MW 1100-1215
4823,699727,class 1202,MW 1100-1215
4674,641631,class 1203,MW 1100-1215
1777,688938,class 1204,MW 1100-1215
9723,621115,class 1205,MW 1100-1215
1454,235917,class 1206,MW 1100-1215
8764,328328,class 1207,MW 1100-1215
2255,997292,class 1208,MW 1100-1215
6632,292631,class 1209,MW 1100-1215
4657,257533,class 1210,MW 1100-1215
1189,165726,class 1211,MW 1100-1215
3828,818383,class 1212,MW 1100-1215
8828,258133,class 1213,MW 1100-1215
7867,344691,class 1214,MW 1100-1215
6917,345323,class 1215,MW 1100-1215
7517,415814,class 1216,MW 1100-1215
9363,171178,class 1217,MW 1100-1215
4129,621115,class 1218,MW 1100-1215
5911,178765,class 1219,MW 1100-1215
1592,478916,class 1220,MW 1100-1215
1597,791843,class 1221,MW 1100-1215
6373,791843,class 1222,MW 1100-1215
3971,672273,class 1223,MW 1100-1215
6264,171178,class 1224,MW 1100-1215
3651,898824,class 1225,MW 1100-1215
9522,997292,class 1226,MW 1100-1215
7624,165726,class 1227,MW 1100-1215
2369,323912,class 1228,MW 1100-1215
8498,958567,class 1229,MW 1100-1215
9123,791843,class 1230,MW 1100-1215
4334,298774,class 1231,MW 1100-1215
2571,641631,class 1232,MW 1100-1215
7521,165726,class 1233,MW 1100-1215
6126,258133,class 1234,MW 1100-1215
5427,818383,class 1235,MW 1100-1215
4957,326466,class 1236,MW 1100-1215
4142,487544,class 1237,MW 1100-1215
7981,258133,class 1238,MW 1100-1215
7469,793639,class 1239,MW 1100-1215
6514,257533,class 1240,MW 1100-1215
2469,298774,class 1241,MW 1100-1215
7917,129888,class 1242,MW 1100-1215
8783,688938,class 1243,MW 1100-1215
5599,688938,class 1244,MW 1100-1215
2747,818789,class 1245,MW 1100-1215
4669,793639,class 1246,MW 1100-1215
